place_id,name,type,parent_place_id,parent_name,parent_type
5203860,Northumberland County,county,6254927,Pennsylvania,region
5249193,Columbia County,county,5279468,Wisconsin,region
5694963,Dundy County,county,5073708,Nebraska,region
4464909,Edgecombe County,county,4482348,North Carolina,region
5008347,Saint Joseph County,county,5001836,Michigan,region
4920444,Fountain County,county,4921868,Indiana,region
4118467,Lawrence County,county,4099753,Arkansas,region
5601141,Minidoka County,county,5596512,Idaho,region
5227240,Day County,county,5769223,South Dakota,region
5055285,Grundy County,county,4398678,Missouri,region
4481511,Nash County,county,4482348,North Carolina,region
5053164,Winona County,county,5037779,Minnesota,region
4241756,Jasper County,county,4896861,Illinois,region
4074277,Madison County,county,4829764,Alabama,region
5075315,Platte County,county,5073708,Nebraska,region
4422700,Copiah County,county,4436296,Mississippi,region
4248062,Richland County,county,4896861,Illinois,region
5244249,Ashland County,county,5279468,Wisconsin,region
5611570,Washington County,county,5596512,Idaho,region
4703582,Knox County,county,4736286,Texas,region
4534444,Creek County,county,4544379,Oklahoma,region
4815060,Mineral County,county,4826850,West Virginia,region
4311258,Trigg County,county,6254925,Kentucky,region
4258587,Harrison County,county,4921868,Indiana,region
4411205,Taney County,county,4398678,Missouri,region
4641148,Meigs County,county,4662168,Tennessee,region
5457180,Bernalillo County,county,5481136,New Mexico,region
5522806,Hansford County,county,4736286,Texas,region
4191903,Dougherty County,county,4197000,Georgia,region
5000477,Macomb County,county,5001836,Michigan,region
4799815,Boone County,county,4826850,West Virginia,region
5688108,Bottineau County,county,5690763,North Dakota,region
4716826,Orange County,county,4736286,Texas,region
4463078,Davie County,county,4482348,North Carolina,region
5242529,Washington County,county,5242283,Vermont,region
4690140,Fannin County,county,4736286,Texas,region
4736982,Titus County,county,4736286,Texas,region
5697457,McPherson County,county,5073708,Nebraska,region
5105640,Union County,county,5101760,New Jersey,region
4225168,Sumter County,county,4197000,Georgia,region
4156394,Gadsden County,county,4155751,Florida,region
4262691,Owen County,county,4921868,Indiana,region
5165803,Ottawa County,county,5165418,Ohio,region
4497286,Wake County,county,4482348,North Carolina,region
4048572,Rowan County,county,6254925,Kentucky,region
5027399,Freeborn County,county,5037779,Minnesota,region
5519699,Crockett County,county,4736286,Texas,region
4442697,Quitman County,county,4436296,Mississippi,region
5517580,Brewster County,county,4736286,Texas,region
5602115,Nez Perce County,county,5596512,Idaho,region
5182201,Bucks County,county,6254927,Pennsylvania,region
4759996,Franklin County,county,6254928,Virginia,region
4270841,Edwards County,county,4273857,Kansas,region
4472505,Hyde County,county,4482348,North Carolina,region
5643929,Cascade County,county,5667009,Montana,region
5058990,Eddy County,county,5690763,North Dakota,region
4867477,Mills County,county,4862182,Iowa,region
4430705,Humphreys County,county,4436296,Mississippi,region
5339268,Contra Costa County,county,5332921,California,region
5587975,Canyon County,county,5596512,Idaho,region
4901395,Mason County,county,4896861,Illinois,region
5215684,Tioga County,county,6254927,Pennsylvania,region
5519649,Crane County,county,4736286,Texas,region
5054481,Clark County,county,4398678,Missouri,region
5226441,Bon Homme County,county,5769223,South Dakota,region
5064961,Butler County,county,5073708,Nebraska,region
4723410,Rockwall County,county,4736286,Texas,region
5546337,San Juan County,county,5549030,Utah,region
4056099,Coffee County,county,4829764,Alabama,region
4269851,Comanche County,county,4273857,Kansas,region
4782579,Rockingham County,county,6254928,Virginia,region
5244967,Bayfield County,county,5279468,Wisconsin,region
5526341,Midland County,county,4736286,Texas,region
5279387,Winnebago County,county,5279468,Wisconsin,region
5352462,Glenn County,county,5332921,California,region
4612891,Cheatham County,county,4662168,Tennessee,region
4556051,Woodward County,county,4544379,Oklahoma,region
5146062,Ashland County,county,5165418,Ohio,region
5263335,Monroe County,county,5279468,Wisconsin,region
5223601,Newport County,county,5224323,Rhode Island,region
5525886,Maverick County,county,4736286,Texas,region
4692545,Frio County,county,4736286,Texas,region
4328854,Jackson Parish,county,4331987,Louisiana,region
4292427,Fulton County,county,6254925,Kentucky,region
4313367,Whitley County,county,6254925,Kentucky,region
4570020,Barnwell County,county,4597040,South Carolina,region
4294512,Henderson County,county,6254925,Kentucky,region
4278061,Riley County,county,4273857,Kansas,region
4450493,Webster County,county,4436296,Mississippi,region
5493780,Taos County,county,5481136,New Mexico,region
4355939,Garrett County,county,4361885,Maryland,region
4378897,Buchanan County,county,4398678,Missouri,region
4627251,Hamblen County,county,4662168,Tennessee,region
4807365,Grant County,county,4826850,West Virginia,region
4097694,Wilcox County,county,4829764,Alabama,region
4399052,Morgan County,county,4398678,Missouri,region
5026478,Fillmore County,county,5037779,Minnesota,region
4244752,Monroe County,county,4896861,Illinois,region
4204869,Lamar County,county,4197000,Georgia,region
5047121,Sherburne County,county,5037779,Minnesota,region
4771426,City of Manassas,county,6254928,Virginia,region
4569073,Aiken County,county,4597040,South Carolina,region
5006470,Presque Isle County,county,5001836,Michigan,region
4157924,Hamilton County,county,4155751,Florida,region
5689315,Golden Valley County,county,5690763,North Dakota,region
4780225,Powhatan County,county,6254928,Virginia,region
4092795,Talladega County,county,4829764,Alabama,region
4829092,Bedford County,county,4662168,Tennessee,region
5383537,Placer County,county,5332921,California,region
4108100,Desha County,county,4099753,Arkansas,region
4862732,Johnson County,county,4862182,Iowa,region
5688792,Divide County,county,5690763,North Dakota,region
5236279,Franklin County,county,5242283,Vermont,region
5167284,Portage County,county,5165418,Ohio,region
4398895,Montgomery County,county,4398678,Missouri,region
4703486,Kleberg County,county,4736286,Texas,region
4882242,Winneshiek County,county,4862182,Iowa,region
4192932,Echols County,county,4197000,Georgia,region
4478142,Martin County,county,4482348,North Carolina,region
4176099,Union County,county,4155751,Florida,region
4613750,Claiborne County,county,4662168,Tennessee,region
5523551,Hudspeth County,county,4736286,Texas,region
5095598,Bergen County,county,5101760,New Jersey,region
5525514,Loving County,county,4736286,Texas,region
4188258,Clay County,county,4197000,Georgia,region
4983956,Alger County,county,5001836,Michigan,region
5261790,Marathon County,county,5279468,Wisconsin,region
4709977,McCulloch County,county,4736286,Texas,region
4407901,Scott County,county,4398678,Missouri,region
5143455,Wayne County,county,5128638,State of New York,region
4667226,White County,county,4662168,Tennessee,region
5229313,Lincoln County,county,5769223,South Dakota,region
5653656,Gallatin County,county,5667009,Montana,region
4826911,Wetzel County,county,4826850,West Virginia,region
5440680,Summit County,county,5417618,Colorado,region
4679435,Cass County,county,4736286,Texas,region
5036131,Lyon County,county,5037779,Minnesota,region
4847063,Appanoose County,county,4862182,Iowa,region
4181182,Barrow County,county,4197000,Georgia,region
5692798,Ward County,county,5690763,North Dakota,region
5267654,Polk County,county,5279468,Wisconsin,region
4458601,Caldwell County,county,4482348,North Carolina,region
4227392,Turner County,county,4197000,Georgia,region
4063931,Geneva County,county,4829764,Alabama,region
4345740,West Carroll Parish,county,4331987,Louisiana,region
4421449,Chickasaw County,county,4436296,Mississippi,region
4775834,New Kent County,county,6254928,Virginia,region
5047260,Sibley County,county,5037779,Minnesota,region
4713738,Nacogdoches County,county,4736286,Texas,region
5443305,Washington County,county,5417618,Colorado,region
4578745,Florence County,county,4597040,South Carolina,region
4278895,Saline County,county,4273857,Kansas,region
4217747,Rabun County,county,4197000,Georgia,region
5179633,Bedford County,county,6254927,Pennsylvania,region
4813754,Marion County,county,4826850,West Virginia,region
5246898,Brown County,county,5279468,Wisconsin,region
4310988,Todd County,county,6254925,Kentucky,region
4221659,Schley County,county,4197000,Georgia,region
4201512,Houston County,county,4197000,Georgia,region
4197146,Gilmer County,county,4197000,Georgia,region
5255015,Green Lake County,county,5279468,Wisconsin,region
5229837,Moody County,county,5769223,South Dakota,region
4383238,Dallas County,county,4398678,Missouri,region
4287048,Carroll County,county,6254925,Kentucky,region
4340579,Saint Tammany Parish,county,4331987,Louisiana,region
5522887,Hartley County,county,4736286,Texas,region
5751614,Sherman County,county,5744337,Oregon,region
5519788,Culberson County,county,4736286,Texas,region
5122581,Jefferson County,county,5128638,State of New York,region
4255843,Clay County,county,4921868,Indiana,region
4448467,Tippah County,county,4436296,Mississippi,region
5003426,Newaygo County,county,5001836,Michigan,region
4256808,Dubois County,county,4921868,Indiana,region
5268859,Richland County,county,5279468,Wisconsin,region
5470675,Harding County,county,5481136,New Mexico,region
5529403,Roberts County,county,4736286,Texas,region
5228997,Kingsbury County,county,5769223,South Dakota,region
4744031,Albemarle County,county,6254928,Virginia,region
5254978,Green County,county,5279468,Wisconsin,region
4845904,Windham County,county,4831725,Connecticut,region
4539571,Jefferson County,county,4544379,Oklahoma,region
4240212,Hardin County,county,4896861,Illinois,region
5597037,Jerome County,county,5596512,Idaho,region
4472769,Iredell County,county,4482348,North Carolina,region
5416840,Cheyenne County,county,5417618,Colorado,region
4628829,Henry County,county,4662168,Tennessee,region
5062441,Wells County,county,5690763,North Dakota,region
4458740,Camden County,county,4482348,North Carolina,region
5014120,Washtenaw County,county,5001836,Michigan,region
5703766,Eureka County,county,5509151,Nevada,region
5462019,Cibola County,county,5481136,New Mexico,region
5566544,Lassen County,county,5332921,California,region
4583989,Kershaw County,county,4597040,South Carolina,region
5061068,Ransom County,county,5690763,North Dakota,region
5214915,Susquehanna County,county,6254927,Pennsylvania,region
4280143,Sumner County,county,4273857,Kansas,region
4880695,Warren County,county,4862182,Iowa,region
4752046,City of Charlottesville,county,6254928,Virginia,region
4931378,Bristol County,county,6254926,Massachusetts,region
4384356,Douglas County,county,4398678,Missouri,region
5858042,Bristol Bay Borough,county,5879092,Alaska,region
4100581,Baxter County,county,4099753,Arkansas,region
4168988,Polk County,county,4155751,Florida,region
4537513,Garvin County,county,4544379,Oklahoma,region
4143221,Kent County,county,4142224,Delaware,region
5519156,Cochran County,county,4736286,Texas,region
4919615,Delaware County,county,4921868,Indiana,region
5785935,Asotin County,county,5815135,Washington,region
4749396,Brunswick County,county,6254928,Virginia,region
4298932,Logan County,county,6254925,Kentucky,region
5693772,Box Butte County,county,5073708,Nebraska,region
5217142,Venango County,county,6254927,Pennsylvania,region
5257509,Iowa County,county,5279468,Wisconsin,region
4695361,Guadalupe County,county,4736286,Texas,region
5673849,Richland County,county,5667009,Montana,region
4742143,Williamson County,county,4736286,Texas,region
5081496,Webster County,county,5073708,Nebraska,region
5660055,Judith Basin County,county,5667009,Montana,region
4743595,Zavala County,county,4736286,Texas,region
4537854,Grady County,county,4544379,Oklahoma,region
4739690,Walker County,county,4736286,Texas,region
5379524,Orange County,county,5332921,California,region
4345618,Webster Parish,county,4331987,Louisiana,region
4433521,Lincoln County,county,4436296,Mississippi,region
5221078,Bristol County,county,5224323,Rhode Island,region
4652809,Rhea County,county,4662168,Tennessee,region
4098200,Winston County,county,4829764,Alabama,region
5712180,Baker County,county,5744337,Oregon,region
4273605,Jewell County,county,4273857,Kansas,region
4294031,Hardin County,county,6254925,Kentucky,region
5395582,Sierra County,county,5332921,California,region
5032867,Kandiyohi County,county,5037779,Minnesota,region
5392329,San Luis Obispo County,county,5332921,California,region
4810022,Jackson County,county,4826850,West Virginia,region
5431716,Montrose County,county,5417618,Colorado,region
5163509,Morrow County,county,5165418,Ohio,region
5763234,Butte County,county,5769223,South Dakota,region
5160740,Licking County,county,5165418,Ohio,region
4208544,McIntosh County,county,4197000,Georgia,region
4195777,Forsyth County,county,4197000,Georgia,region
4380498,Cedar County,county,4398678,Missouri,region
4800996,Cabell County,county,4826850,West Virginia,region
5719408,Clatsop County,county,5744337,Oregon,region
4382297,Cooper County,county,4398678,Missouri,region
4130432,Searcy County,county,4099753,Arkansas,region
5174669,Union County,county,5165418,Ohio,region
4366164,Prince George's County,county,4361885,Maryland,region
4229557,Washington County,county,4197000,Georgia,region
4865894,Mahaska County,county,4862182,Iowa,region
4628456,Haywood County,county,4662168,Tennessee,region
4489163,Rowan County,county,4482348,North Carolina,region
5053940,Atchison County,county,4398678,Missouri,region
5639238,Beaverhead County,county,5667009,Montana,region
4174543,Suwannee County,county,4155751,Florida,region
5156770,Hancock County,county,5165418,Ohio,region
4776591,City of Norton,county,6254928,Virginia,region
4699084,Houston County,county,4736286,Texas,region
5229128,Lake County,county,5769223,South Dakota,region
4577533,Edgefield County,county,4597040,South Carolina,region
5056963,Putnam County,county,4398678,Missouri,region
4257700,Franklin County,county,4921868,Indiana,region
4306470,Rockcastle County,county,6254925,Kentucky,region
4395428,Linn County,county,4398678,Missouri,region
5268253,Racine County,county,5279468,Wisconsin,region
5277773,Walworth County,county,5279468,Wisconsin,region
4110465,Faulkner County,county,4099753,Arkansas,region
4153352,Dixie County,county,4155751,Florida,region
4209939,Montgomery County,county,4197000,Georgia,region
4289518,Daviess County,county,6254925,Kentucky,region
4469393,Guilford County,county,4482348,North Carolina,region
5593547,Franklin County,county,5596512,Idaho,region
4380138,Carroll County,county,4398678,Missouri,region
4916565,Will County,county,4896861,Illinois,region
4392025,Iron County,county,4398678,Missouri,region
4163142,Madison County,county,4155751,Florida,region
4881059,Wayne County,county,4862182,Iowa,region
4458194,Burke County,county,4482348,North Carolina,region
4497673,Washington County,county,4482348,North Carolina,region
4116689,Johnson County,county,4099753,Arkansas,region
4439581,Oktibbeha County,county,4436296,Mississippi,region
5323622,Amador County,county,5332921,California,region
4299896,Marshall County,county,6254925,Kentucky,region
4917993,Benton County,county,4921868,Indiana,region
4396798,Madison County,county,4398678,Missouri,region
4783267,Russell County,county,6254928,Virginia,region
5075153,Pierce County,county,5073708,Nebraska,region
4421913,Clarke County,county,4436296,Mississippi,region
5061157,Rolette County,county,5690763,North Dakota,region
5692940,Williams County,county,5690763,North Dakota,region
5551519,Apache County,county,5551752,Arizona,region
5064663,Brown County,county,5073708,Nebraska,region
5485605,Quay County,county,5481136,New Mexico,region
4265152,Spencer County,county,4921868,Indiana,region
4919127,Clinton County,county,4921868,Indiana,region
4082974,Pickens County,county,4829764,Alabama,region
5290270,Cochise County,county,5551752,Arizona,region
4161204,Lake County,county,4155751,Florida,region
4749005,City of Bristol,county,6254928,Virginia,region
5033738,Lake County,county,5037779,Minnesota,region
4810630,Kanawha County,county,4826850,West Virginia,region
4092827,Tallapoosa County,county,4829764,Alabama,region
4511295,Fairfield County,county,5165418,Ohio,region
5780377,Rich County,county,5549030,Utah,region
4849689,Buena Vista County,county,4862182,Iowa,region
4848237,Benton County,county,4862182,Iowa,region
4256524,Dearborn County,county,4921868,Indiana,region
5437707,San Miguel County,county,5417618,Colorado,region
5437668,San Juan County,county,5417618,Colorado,region
4069472,Jackson County,county,4829764,Alabama,region
5197440,Lawrence County,county,6254927,Pennsylvania,region
4251707,Union County,county,4896861,Illinois,region
4988216,Cass County,county,5001836,Michigan,region
4464374,Durham County,county,4482348,North Carolina,region
4877685,Story County,county,4862182,Iowa,region
5501350,Carson City,county,5509151,Nevada,region
4744308,Amelia County,county,6254928,Virginia,region
5228308,Hanson County,county,5769223,South Dakota,region
5201068,Mifflin County,county,6254927,Pennsylvania,region
4867612,Mitchell County,county,4862182,Iowa,region
4066911,Henry County,county,4829764,Alabama,region
4433110,Leake County,county,4436296,Mississippi,region
4480053,Moore County,county,4482348,North Carolina,region
4590186,Orangeburg County,county,4597040,South Carolina,region
4782531,Rockbridge County,county,6254928,Virginia,region
5033353,Kittson County,county,5037779,Minnesota,region
4180711,Bacon County,county,4197000,Georgia,region
4257565,Floyd County,county,4921868,Indiana,region
5145576,Allen County,county,5165418,Ohio,region
4058076,Dallas County,county,4829764,Alabama,region
4209744,Mitchell County,county,4197000,Georgia,region
4737562,Trinity County,county,4736286,Texas,region
4188291,Clayton County,county,4197000,Georgia,region
4052744,Butler County,county,4829764,Alabama,region
5207042,Potter County,county,6254927,Pennsylvania,region
5677822,Silver Bow County,county,5667009,Montana,region
5220239,Wyoming County,county,6254927,Pennsylvania,region
4339724,Saint Helena Parish,county,4331987,Louisiana,region
4786949,Spotsylvania County,county,6254928,Virginia,region
4285302,Boyd County,county,6254925,Kentucky,region
5586489,Bonner County,county,5596512,Idaho,region
5074895,Pawnee County,county,5073708,Nebraska,region
5093237,Strafford County,county,5090174,New Hampshire,region
5428059,Las Animas County,county,5417618,Colorado,region
5441188,Teller County,county,5417618,Colorado,region
4696131,Hardeman County,county,4736286,Texas,region
4802346,Clay County,county,4826850,West Virginia,region
4232512,Adams County,county,4896861,Illinois,region
4048522,Boone County,county,6254925,Kentucky,region
4303402,Owen County,county,6254925,Kentucky,region
5662222,Liberty County,county,5667009,Montana,region
4276786,Osborne County,county,4273857,Kansas,region
4404128,Polk County,county,4398678,Missouri,region
4846344,Adair County,county,4862182,Iowa,region
4347094,Allegany County,county,4361885,Maryland,region
4249341,Saline County,county,4896861,Illinois,region
4303870,Pendleton County,county,6254925,Kentucky,region
4127100,Pope County,county,4099753,Arkansas,region
5789829,Chelan County,county,5815135,Washington,region
5116680,Essex County,county,5128638,State of New York,region
4383752,Dent County,county,4398678,Missouri,region
5501785,Churchill County,county,5509151,Nevada,region
4130449,Sebastian County,county,4099753,Arkansas,region
5610815,Twin Falls County,county,5596512,Idaho,region
4305364,Pulaski County,county,6254925,Kentucky,region
4278472,Russell County,county,4273857,Kansas,region
4205780,Lincoln County,county,4197000,Georgia,region
5526473,Mitchell County,county,4736286,Texas,region
5037083,McLeod County,county,5037779,Minnesota,region
4430142,Holmes County,county,4436296,Mississippi,region
4986828,Branch County,county,5001836,Michigan,region
5155556,Geauga County,county,5165418,Ohio,region
4161127,Lafayette County,county,4155751,Florida,region
5022154,Cottonwood County,county,5037779,Minnesota,region
4161925,Liberty County,county,4155751,Florida,region
5061063,Ramsey County,county,5690763,North Dakota,region
5116642,Erie County,county,5128638,State of New York,region
4740399,Webb County,county,4736286,Texas,region
4405082,Randolph County,county,4398678,Missouri,region
5184423,Clarion County,county,6254927,Pennsylvania,region
4757844,Essex County,county,6254928,Virginia,region
4928008,Wells County,county,4921868,Indiana,region
5001932,Midland County,county,5001836,Michigan,region
5688266,Burleigh County,county,5690763,North Dakota,region
4104658,Carroll County,county,4099753,Arkansas,region
4640873,McMinn County,county,4662168,Tennessee,region
5688254,Burke County,county,5690763,North Dakota,region
5020499,Carver County,county,5037779,Minnesota,region
5426503,Jefferson County,county,5417618,Colorado,region
4318583,Calcasieu Parish,county,4331987,Louisiana,region
4428541,Grenada County,county,4436296,Mississippi,region
4377844,Bollinger County,county,4398678,Missouri,region
4727962,Shackelford County,county,4736286,Texas,region
4197608,Gordon County,county,4197000,Georgia,region
5790179,Clark County,county,5815135,Washington,region
5130111,Otsego County,county,5128638,State of New York,region
4311683,Union County,county,6254925,Kentucky,region
5216649,Union County,county,6254927,Pennsylvania,region
5087463,Hillsborough County,county,5090174,New Hampshire,region
4771421,City of Manassas Park,county,6254928,Virginia,region
4503949,Salem County,county,5101760,New Jersey,region
4543736,Noble County,county,4544379,Oklahoma,region
4741328,Wharton County,county,4736286,Texas,region
4269433,Chautauqua County,county,4273857,Kansas,region
4549638,Rogers County,county,4544379,Oklahoma,region
4205615,Liberty County,county,4197000,Georgia,region
5523809,Irion County,county,4736286,Texas,region
5529174,Reeves County,county,4736286,Texas,region
4819310,Raleigh County,county,4826850,West Virginia,region
4503355,Ocean County,county,5101760,New Jersey,region
5562484,Del Norte County,county,5332921,California,region
4082741,Perry County,county,4829764,Alabama,region
4460702,Chowan County,county,4482348,North Carolina,region
4927846,Warren County,county,4921868,Indiana,region
4505546,Athens County,county,5165418,Ohio,region
5178515,Armstrong County,county,6254927,Pennsylvania,region
5867113,Lake and Peninsula Borough,county,5879092,Alaska,region
4531565,Bryan County,county,4544379,Oklahoma,region
4351021,Charles County,county,4361885,Maryland,region
4467741,Gates County,county,4482348,North Carolina,region
4897897,Jo Daviess County,county,4896861,Illinois,region
4910877,Schuyler County,county,4896861,Illinois,region
4177321,Wakulla County,county,4155751,Florida,region
5471293,Hidalgo County,county,5481136,New Mexico,region
4671133,Aransas County,county,4736286,Texas,region
5170698,Sandusky County,county,5165418,Ohio,region
5110365,Broome County,county,5128638,State of New York,region
4398864,Monroe County,county,4398678,Missouri,region
4966407,Hancock County,county,4971068,Maine,region
4786735,Southampton County,county,6254928,Virginia,region
4153840,Duval County,county,4155751,Florida,region
5195677,Juniata County,county,6254927,Pennsylvania,region
4247802,Randolph County,county,4896861,Illinois,region
4512438,Gallia County,county,5165418,Ohio,region
5811704,Spokane County,county,5815135,Washington,region
4252248,Wabash County,county,4896861,Illinois,region
4754972,Culpeper County,county,6254928,Virginia,region
4627427,Hancock County,county,4662168,Tennessee,region
4752255,Chesterfield County,county,6254928,Virginia,region
4301216,Montgomery County,county,6254925,Kentucky,region
4451213,Wilkinson County,county,4436296,Mississippi,region
4929772,Barnstable County,county,6254926,Massachusetts,region
5866071,Kenai Peninsula Borough,county,5879092,Alaska,region
5707263,Pershing County,county,5509151,Nevada,region
4709580,Matagorda County,county,4736286,Texas,region
5032855,Kanabec County,county,5037779,Minnesota,region
4180088,Appling County,county,4197000,Georgia,region
5111868,Cayuga County,county,5128638,State of New York,region
4194387,Fannin County,county,4197000,Georgia,region
5230872,Roberts County,county,5769223,South Dakota,region
5277134,Vernon County,county,5279468,Wisconsin,region
4307808,Scott County,county,6254925,Kentucky,region
4272234,Graham County,county,4273857,Kansas,region
5490135,Sandoval County,county,5481136,New Mexico,region
4635615,Lauderdale County,county,4662168,Tennessee,region
4205331,Lee County,county,4197000,Georgia,region
4518563,Monroe County,county,5165418,Ohio,region
4392183,Jackson County,county,4398678,Missouri,region
5585304,Benewah County,county,5596512,Idaho,region
5691264,Renville County,county,5690763,North Dakota,region
4087481,Saint Clair County,county,4829764,Alabama,region
5042847,Redwood County,county,5037779,Minnesota,region
4068296,Houston County,county,4829764,Alabama,region
4323316,East Carroll Parish,county,4331987,Louisiana,region
4392354,Jasper County,county,4398678,Missouri,region
4182755,Bibb County,county,4197000,Georgia,region
4161831,Leon County,county,4155751,Florida,region
5080164,Thayer County,county,5073708,Nebraska,region
5766411,Lawrence County,county,5769223,South Dakota,region
4724540,Sabine County,county,4736286,Texas,region
5146199,Auglaize County,county,5165418,Ohio,region
4199820,Heard County,county,4197000,Georgia,region
4808274,Harrison County,county,4826850,West Virginia,region
4885392,Boone County,county,4896861,Illinois,region
5403789,Tulare County,county,5332921,California,region
4824403,Taylor County,county,4826850,West Virginia,region
5557295,Sitka City and Borough,county,5879092,Alaska,region
4597954,Sumter County,county,4597040,South Carolina,region
5185801,Crawford County,county,6254927,Pennsylvania,region
4158643,Highlands County,county,4155751,Florida,region
5690583,Morton County,county,5690763,North Dakota,region
5000612,Manistee County,county,5001836,Michigan,region
5445806,Lane County,county,4273857,Kansas,region
4319276,Catahoula Parish,county,4331987,Louisiana,region
5313135,Santa Cruz County,county,5551752,Arizona,region
4539499,Jackson County,county,4544379,Oklahoma,region
5112392,Chemung County,county,5128638,State of New York,region
5772317,Cache County,county,5549030,Utah,region
5064500,Boyd County,county,5073708,Nebraska,region
4236576,Crawford County,county,4896861,Illinois,region
4180432,Atkinson County,county,4197000,Georgia,region
4541812,Love County,county,4544379,Oklahoma,region
4997130,Ingham County,county,5001836,Michigan,region
4186396,Carroll County,county,4197000,Georgia,region
4636884,Lincoln County,county,4662168,Tennessee,region
4157652,Gulf County,county,4155751,Florida,region
5081383,Washington County,county,5073708,Nebraska,region
5503178,Douglas County,county,5509151,Nevada,region
4779336,Pittsylvania County,county,6254928,Virginia,region
5870351,Northwest Arctic Borough,county,5879092,Alaska,region
4696376,Harris County,county,4736286,Texas,region
5697135,Logan County,county,5073708,Nebraska,region
5232417,Tripp County,county,5769223,South Dakota,region
4579666,Georgetown County,county,4597040,South Carolina,region
4471487,Hoke County,county,4482348,North Carolina,region
4312732,Warren County,county,6254925,Kentucky,region
4993986,Gladwin County,county,5001836,Michigan,region
4746289,City of Bedford,county,6254928,Virginia,region
4210114,Morgan County,county,4197000,Georgia,region
5687489,Yellowstone County,county,5667009,Montana,region
4300249,McCreary County,county,6254925,Kentucky,region
4696143,Hardin County,county,4736286,Texas,region
4968996,Knox County,county,4971068,Maine,region
4709509,Mason County,county,4736286,Texas,region
4794827,Wythe County,county,6254928,Virginia,region
4677612,Burnet County,county,4736286,Texas,region
4130730,Sharp County,county,4099753,Arkansas,region
4447584,Sunflower County,county,4436296,Mississippi,region
4542194,Marshall County,county,4544379,Oklahoma,region
4875785,Scott County,county,4862182,Iowa,region
4390327,Hickory County,county,4398678,Missouri,region
4678165,Calhoun County,county,4736286,Texas,region
5194592,Huntingdon County,county,6254927,Pennsylvania,region
4247655,Pulaski County,county,4896861,Illinois,region
4901299,Marshall County,county,4896861,Illinois,region
5731767,Hood River County,county,5744337,Oregon,region
4203171,Jones County,county,4197000,Georgia,region
5200801,Mercer County,county,6254927,Pennsylvania,region
4315243,Avoyelles Parish,county,4331987,Louisiana,region
5033637,Lac qui Parle County,county,5037779,Minnesota,region
5332628,Calaveras County,county,5332921,California,region
4339793,Saint James Parish,county,4331987,Louisiana,region
5523520,Howard County,county,4736286,Texas,region
5065306,Cedar County,county,5073708,Nebraska,region
4336232,Ouachita Parish,county,4331987,Louisiana,region
4076706,Monroe County,county,4829764,Alabama,region
4447325,Stone County,county,4436296,Mississippi,region
4745015,Augusta County,county,6254928,Virginia,region
4202678,Jefferson County,county,4197000,Georgia,region
5659534,Jefferson County,county,5667009,Montana,region
5522717,Hale County,county,4736286,Texas,region
4275428,Miami County,county,4273857,Kansas,region
4108996,Drew County,county,4099753,Arkansas,region
5140076,Suffolk County,county,5128638,State of New York,region
4202750,Jenkins County,county,4197000,Georgia,region
4300244,McCracken County,county,6254925,Kentucky,region
5139656,Steuben County,county,5128638,State of New York,region
4788433,Surry County,county,6254928,Virginia,region
5050162,Todd County,county,5037779,Minnesota,region
5422448,Fremont County,county,5417618,Colorado,region
5501879,Clark County,county,5509151,Nevada,region
4056809,Coosa County,county,4829764,Alabama,region
4226286,Thomas County,county,4197000,Georgia,region
4739804,Waller County,county,4736286,Texas,region
7117732,Petersburg Census Area,county,5879092,Alaska,region
5696719,Kimball County,county,5073708,Nebraska,region
4461503,Columbus County,county,4482348,North Carolina,region
5435465,Pueblo County,county,5417618,Colorado,region
4744106,City of Alexandria,county,6254928,Virginia,region
5523967,Jeff Davis County,county,4736286,Texas,region
4483494,Onslow County,county,4482348,North Carolina,region
4074736,Marshall County,county,4829764,Alabama,region
5877395,Valdez-Cordova Census Area,county,5879092,Alaska,region
4263024,Pike County,county,4921868,Indiana,region
5184079,Chester County,county,6254927,Pennsylvania,region
4262595,Orange County,county,4921868,Indiana,region
5099381,Hunterdon County,county,5101760,New Jersey,region
4381179,Christian County,county,4398678,Missouri,region
4586301,Marlboro County,county,4597040,South Carolina,region
4544284,Okfuskee County,county,4544379,Oklahoma,region
4213930,Oglethorpe County,county,4197000,Georgia,region
5042563,Ramsey County,county,5037779,Minnesota,region
4925155,Pulaski County,county,4921868,Indiana,region
5155347,Fulton County,county,5165418,Ohio,region
4398787,Moniteau County,county,4398678,Missouri,region
4262785,Parke County,county,4921868,Indiana,region
4815072,Mingo County,county,4826850,West Virginia,region
4899519,Lee County,county,4896861,Illinois,region
5060192,Logan County,county,5690763,North Dakota,region
4698632,Hood County,county,4736286,Texas,region
4198997,Hancock County,county,4197000,Georgia,region
5119355,Greene County,county,5128638,State of New York,region
5081458,Wayne County,county,5073708,Nebraska,region
4432922,Lamar County,county,4436296,Mississippi,region
4539716,Johnston County,county,4544379,Oklahoma,region
4432218,Kemper County,county,4436296,Mississippi,region
5821791,Converse County,county,5843591,Wyoming,region
5197522,Lebanon County,county,6254927,Pennsylvania,region
4697444,Hidalgo County,county,4736286,Texas,region
4724312,Runnels County,county,4736286,Texas,region
5654267,Glacier County,county,5667009,Montana,region
5240516,Rutland County,county,5242283,Vermont,region
5478585,McKinley County,county,5481136,New Mexico,region
4268687,Brown County,county,4273857,Kansas,region
4387172,Franklin County,county,4398678,Missouri,region
